No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,waktu,musim
27330,2016,4,12,17,76.0,97.0,5.0,62.0,800.0,73.0,17.7,1000.9,5.9,0.0,ESE,3.3,Guanyuan,Malam,Semi
27331,2016,4,12,18,75.0,95.0,4.0,65.0,800.0,71.0,17.0,1000.7,5.6,0.0,SSE,2.5,Guanyuan,Malam,Semi
27332,2016,4,12,19,79.0,105.0,4.0,67.0,700.0,69.0,15.9,1001.1,6.0,0.0,SE,1.3,Guanyuan,Malam,Semi
27333,2016,4,12,20,81.0,101.0,4.0,70.0,800.0,57.0,14.7,1002.0,6.0,0.0,SSE,0.9,Guanyuan,Malam,Semi
27334,2016,4,12,21,79.0,105.0,4.0,79.0,800.0,42.0,14.4,1002.6,5.7,0.0,S,1.1,Guanyuan,Malam,Semi
27335,2016,4,12,22,87.0,118.0,4.0,106.0,900.0,15.0,14.4,1002.8,5.5,0.0,S,1.2,Guanyuan,Malam,Semi
27336,2016,4,12,23,99.0,141.0,5.0,119.0,1000.0,2.0,12.7,1002.5,5.8,0.0,ESE,1.2,Guanyuan,Malam,Semi
27337,2016,4,13,0,107.0,141.0,5.0,104.0,900.0,10.0,11.8,1002.6,6.3,0.0,SE,1.6,Guanyuan,Malam,Semi
27338,2016,4,13,1,115.0,143.0,5.0,94.0,900.0,19.0,11.6,1002.0,6.1,0.0,SE,1.6,Guanyuan,Malam,Semi
27339,2016,4,13,2,120.0,144.0,5.0,78.0,900.0,30.0,11.3,1001.4,6.2,0.0,ESE,1.1,Guanyuan,Malam,Semi
27340,2016,4,13,3,130.0,138.0,4.0,78.0,1000.0,19.0,8.9,1001.1,6.3,0.0,ENE,1.4,Guanyuan,Malam,Semi
27341,2016,4,13,4,120.0,140.0,3.0,101.0,1100.0,2.0,8.0,1000.7,6.5,0.0,SE,0.8,Guanyuan,Pagi,Semi
27342,2016,4,13,5,109.0,137.0,3.0,97.0,1200.0,2.0,7.8,1000.9,6.6,0.0,NE,0.7,Guanyuan,Pagi,Semi
27343,2016,4,13,6,116.0,146.0,3.0,99.0,1200.0,2.0,7.9,1000.6,7.0,0.0,ESE,1.1,Guanyuan,Pagi,Semi
27344,2016,4,13,7,134.0,169.0,4.0,99.0,1300.0,2.0,8.9,1000.8,7.8,0.0,E,1.0,Guanyuan,Pagi,Semi
27345,2016,4,13,8,149.0,187.0,9.0,98.0,1300.0,2.0,10.9,1000.7,8.6,0.0,ENE,0.8,Guanyuan,Pagi,Semi
27346,2016,4,13,9,174.0,212.0,15.0,99.0,1400.0,9.0,12.5,1000.3,8.4,0.0,E,1.2,Guanyuan,Pagi,Semi
27347,2016,4,13,10,201.0,225.0,16.0,107.0,1600.0,19.0,14.2,1000.4,8.6,0.0,NE,1.3,Guanyuan,Siang,Semi
27348,2016,4,13,11,216.0,226.0,16.0,111.0,1700.0,30.0,16.2,999.5,8.7,0.0,SSW,1.6,Guanyuan,Siang,Semi
27349,2016,4,13,12,219.0,225.0,14.0,117.0,1600.0,48.0,18.4,998.7,8.9,0.0,ESE,1.2,Guanyuan,Siang,Semi
27350,2016,4,13,13,245.0,282.0,14.0,138.0,1900.0,67.0,21.0,997.9,7.9,0.0,S,2.2,Guanyuan,Siang,Semi
27351,2016,4,13,14,254.0,287.0,16.0,101.0,1600.0,110.0,23.5,996.9,7.1,0.0,S,2.2,Guanyuan,Siang,Semi
27352,2016,4,13,15,214.0,252.0,14.0,78.0,1300.0,128.0,25.3,996.5,1.4,0.0,N,2.6,Guanyuan,Siang,Semi
27353,2016,4,13,16,171.0,222.0,12.0,59.0,1000.0,136.0,26.3,996.8,-6.5,0.0,WNW,3.8,Guanyuan,Malam,Semi
27354,2016,4,13,17,62.0,94.0,2.0,27.0,500.0,100.0,25.4,997.5,-7.2,0.0,WNW,5.0,Guanyuan,Malam,Semi
27355,2016,4,13,18,31.0,81.0,2.0,21.0,400.0,95.0,24.8,998.3,-7.7,0.0,NW,3.6,Guanyuan,Malam,Semi
27356,2016,4,13,19,20.0,67.0,2.0,34.0,500.0,76.0,23.3,999.7,-8.9,0.0,NW,3.1,Guanyuan,Malam,Semi
27357,2016,4,13,20,23.0,86.0,2.0,29.0,400.0,78.0,22.6,1001.5,-8.3,0.0,NW,2.5,Guanyuan,Malam,Semi
27358,2016,4,13,21,19.0,100.0,2.0,23.0,400.0,82.0,21.8,1003.0,-8.9,0.0,NW,3.0,Guanyuan,Malam,Semi
27359,2016,4,13,22,25.0,109.0,2.0,33.0,400.0,70.0,21.2,1004.1,-9.4,0.0,NW,2.8,Guanyuan,Malam,Semi
27360,2016,4,13,23,21.0,109.0,2.0,35.0,400.0,65.0,19.9,1004.8,-8.4,0.0,NNW,1.4,Guanyuan,Malam,Semi
27361,2016,4,14,0,28.0,117.0,2.0,32.0,400.0,68.0,14.9,1005.7,-4.0,0.0,NNE,1.3,Guanyuan,Malam,Semi
27362,2016,4,14,1,34.0,123.0,2.0,33.0,400.0,59.0,17.6,1005.9,-7.8,0.0,NW,2.0,Guanyuan,Malam,Semi
27363,2016,4,14,2,50.0,191.0,2.0,36.0,300.0,53.0,15.6,1006.6,-8.7,0.0,ENE,1.5,Guanyuan,Malam,Semi
27364,2016,4,14,3,62.0,244.0,2.0,28.0,200.0,61.0,17.2,1007.4,-8.1,0.0,N,3.6,Guanyuan,Malam,Semi
27365,2016,4,14,4,62.0,249.0,2.0,28.0,200.0,56.0,16.5,1008.0,-5.9,0.0,NNE,1.8,Guanyuan,Pagi,Semi
27366,2016,4,14,5,44.0,179.0,2.0,16.0,200.0,67.0,14.0,1009.4,-4.7,0.0,NE,1.8,Guanyuan,Pagi,Semi
27367,2016,4,14,6,32.0,147.0,2.0,22.0,200.0,61.0,12.0,1010.5,-3.0,0.0,NE,1.0,Guanyuan,Pagi,Semi
27368,2016,4,14,7,20.0,63.0,2.0,25.0,300.0,58.0,14.4,1012.0,-1.3,0.0,ENE,1.4,Guanyuan,Pagi,Semi
27369,2016,4,14,8,13.0,38.0,2.0,28.0,300.0,57.0,16.2,1012.7,-2.8,0.0,ENE,3.1,Guanyuan,Pagi,Semi
27370,2016,4,14,9,17.0,46.0,2.0,22.0,300.0,66.0,17.4,1012.8,-3.4,0.0,ENE,4.1,Guanyuan,Pagi,Semi
27371,2016,4,14,10,15.0,28.0,2.0,15.0,300.0,77.0,18.7,1013.1,-6.1,0.0,ENE,4.1,Guanyuan,Siang,Semi
27372,2016,4,14,11,20.0,22.0,2.0,12.0,300.0,87.0,19.8,1013.2,-6.8,0.0,NNE,2.9,Guanyuan,Siang,Semi
27373,2016,4,14,12,9.0,9.0,2.0,12.0,300.0,94.0,20.4,1012.6,-9.0,0.0,ESE,2.1,Guanyuan,Siang,Semi
27374,2016,4,14,13,21.0,28.0,2.0,15.0,300.0,99.0,21.7,1011.6,-7.0,0.0,SE,2.2,Guanyuan,Siang,Semi
27375,2016,4,14,14,39.0,68.0,2.0,17.0,300.0,105.0,22.4,1010.9,-4.7,0.0,S,3.0,Guanyuan,Siang,Semi
27376,2016,4,14,15,34.0,96.0,2.0,16.0,300.0,114.0,22.8,1009.9,-4.4,0.0,SE,2.8,Guanyuan,Siang,Semi
27377,2016,4,14,16,53.0,111.0,2.0,15.0,300.0,116.0,22.8,1009.4,-5.2,0.0,SSW,3.1,Guanyuan,Malam,Semi
27378,2016,4,14,17,41.0,105.0,2.0,19.0,400.0,111.0,22.7,1009.2,-5.3,0.0,SSW,2.9,Guanyuan,Malam,Semi
27379,2016,4,14,18,51.0,136.0,5.0,26.0,600.0,117.0,21.0,1009.2,-0.9,0.0,S,3.6,Guanyuan,Malam,Semi
27380,2016,4,14,19,55.0,179.0,9.0,31.0,800.0,95.0,18.9,1009.9,-1.6,0.0,SSE,3.4,Guanyuan,Malam,Semi
27381,2016,4,14,20,44.0,128.0,5.0,29.0,700.0,78.0,17.1,1010.9,-1.6,0.0,SSE,3.1,Guanyuan,Malam,Semi
27382,2016,4,14,21,28.0,85.0,4.0,24.0,600.0,74.0,16.0,1011.8,-1.6,0.0,SSE,2.8,Guanyuan,Malam,Semi
27383,2016,4,14,22,22.0,59.0,5.0,28.0,600.0,65.0,14.6,1012.5,-1.1,0.0,SE,1.7,Guanyuan,Malam,Semi
27384,2016,4,14,23,18.0,48.0,4.0,33.0,600.0,60.0,13.2,1012.6,-0.1,0.0,SE,2.2,Guanyuan,Malam,Semi
27385,2016,4,15,0,26.0,42.0,6.0,31.0,700.0,56.0,12.3,1012.5,0.1,0.0,ESE,1.6,Guanyuan,Malam,Semi
27386,2016,4,15,1,26.0,45.0,7.0,41.0,800.0,39.0,10.8,1012.1,0.5,0.0,E,1.6,Guanyuan,Malam,Semi
27387,2016,4,15,2,28.0,91.0,7.0,79.0,700.0,2.0,10.4,1011.5,0.4,0.0,ESE,2.0,Guanyuan,Malam,Semi
27388,2016,4,15,3,34.0,81.0,7.0,74.0,600.0,2.0,10.0,1011.3,0.3,0.0,ESE,1.1,Guanyuan,Malam,Semi
27389,2016,4,15,4,36.0,56.0,9.0,57.0,600.0,17.0,9.8,1010.7,0.4,0.0,NNW,0.8,Guanyuan,Pagi,Semi
27390,2016,4,15,5,32.0,53.0,11.0,51.0,800.0,21.0,8.1,1010.0,0.8,0.0,NE,0.8,Guanyuan,Pagi,Semi
27391,2016,4,15,6,38.0,63.0,9.0,56.0,900.0,13.0,7.3,1009.7,1.4,0.0,NNE,0.7,Guanyuan,Pagi,Semi
27392,2016,4,15,7,46.0,95.0,12.0,77.0,1000.0,2.0,10.2,1010.1,3.0,0.0,ENE,0.9,Guanyuan,Pagi,Semi
27393,2016,4,15,8,55.0,110.0,17.0,75.0,1100.0,4.0,13.2,1010.0,-1.2,0.0,ESE,1.0,Guanyuan,Pagi,Semi
27394,2016,4,15,9,60.0,92.0,19.0,66.0,1200.0,18.0,14.2,1009.7,-1.5,0.0,NE,0.9,Guanyuan,Pagi,Semi
27395,2016,4,15,10,64.0,99.0,20.0,67.0,1400.0,25.0,15.7,1009.5,-1.9,0.0,ENE,1.8,Guanyuan,Siang,Semi
27396,2016,4,15,11,63.0,91.0,25.0,63.0,1500.0,40.0,16.8,1008.6,-0.9,0.0,S,1.7,Guanyuan,Siang,Semi
27397,2016,4,15,12,68.0,114.0,29.0,69.0,1700.0,48.0,18.6,1007.5,0.2,0.0,NNE,1.5,Guanyuan,Siang,Semi
27398,2016,4,15,13,71.0,126.0,30.0,74.0,1700.0,52.0,20.0,1006.5,0.4,0.0,SE,1.3,Guanyuan,Siang,Semi
27399,2016,4,15,14,89.0,142.0,30.0,72.0,1700.0,68.0,20.6,1005.2,1.4,0.0,SSW,2.5,Guanyuan,Siang,Semi
27400,2016,4,15,15,104.0,162.0,25.0,52.0,1400.0,106.0,21.6,1004.3,3.3,0.0,SSW,2.2,Guanyuan,Siang,Semi
27401,2016,4,15,16,85.0,177.0,18.0,38.0,1000.0,134.0,21.4,1003.9,3.6,0.0,SSW,2.1,Guanyuan,Malam,Semi
27402,2016,4,15,17,87.0,180.0,17.0,40.0,900.0,136.0,21.4,1003.9,5.3,0.0,SSW,2.8,Guanyuan,Malam,Semi
27403,2016,4,15,18,86.0,184.0,17.0,44.0,1000.0,134.0,21.4,1003.9,5.3,0.0,W,1.8,Guanyuan,Malam,Semi
27404,2016,4,15,19,93.0,179.0,17.0,73.0,1200.0,90.0,20.4,1004.5,5.6,0.0,NW,1.1,Guanyuan,Malam,Semi
27405,2016,4,15,20,97.0,189.0,19.0,124.0,1600.0,14.0,19.5,1005.6,2.4,0.0,NNW,1.6,Guanyuan,Malam,Semi
27406,2016,4,15,21,102.0,199.0,16.0,115.0,1400.0,14.0,19.4,1006.3,4.3,0.0,NNW,3.4,Guanyuan,Malam,Semi
27407,2016,4,15,22,55.0,174.0,5.0,32.0,600.0,65.0,18.2,1006.7,6.1,0.0,NW,3.8,Guanyuan,Malam,Semi
27408,2016,4,15,23,45.0,106.0,3.0,17.0,500.0,78.0,16.9,1006.5,7.0,0.0,NW,3.5,Guanyuan,Malam,Semi
27409,2016,4,16,0,37.0,93.0,2.0,20.0,500.0,64.0,15.5,1007.5,8.7,0.1,NW,2.8,Guanyuan,Malam,Semi
27410,2016,4,16,1,34.0,60.0,2.0,22.0,400.0,54.0,14.0,1007.2,9.6,0.9,NW,3.0,Guanyuan,Malam,Semi
27411,2016,4,16,2,24.0,49.0,3.0,25.0,300.0,44.0,13.3,1006.7,9.2,1.1,NW,2.7,Guanyuan,Malam,Semi
27412,2016,4,16,3,21.0,35.0,2.0,19.0,300.0,51.0,13.0,1005.8,9.4,0.5,WSW,0.8,Guanyuan,Malam,Semi
27413,2016,4,16,4,11.0,36.0,2.0,19.0,300.0,46.0,12.7,1005.3,10.4,0.3,ENE,1.0,Guanyuan,Pagi,Semi
27414,2016,4,16,5,29.0,52.0,2.0,32.0,300.0,42.0,12.7,1004.8,9.7,0.1,NNE,1.2,Guanyuan,Pagi,Semi
27415,2016,4,16,6,26.0,54.0,2.0,54.0,400.0,19.0,12.9,1004.7,9.2,0.0,NNE,1.6,Guanyuan,Pagi,Semi
27416,2016,4,16,7,34.0,86.0,3.0,61.0,500.0,10.0,13.6,1004.8,9.2,0.0,NNW,1.2,Guanyuan,Pagi,Semi
27417,2016,4,16,8,89.0,314.0,4.0,46.0,400.0,24.0,15.4,1005.1,-2.6,0.0,NNW,2.4,Guanyuan,Pagi,Semi
27418,2016,4,16,9,125.0,489.0,3.0,24.0,400.0,49.0,15.6,1005.2,-2.9,0.0,NNW,3.6,Guanyuan,Pagi,Semi
27419,2016,4,16,10,62.0,206.0,2.0,17.0,400.0,62.0,15.8,1005.3,-2.2,0.0,NW,4.6,Guanyuan,Siang,Semi
27420,2016,4,16,11,36.0,102.0,3.0,16.0,400.0,67.0,16.2,1005.6,-3.4,0.0,NNW,5.6,Guanyuan,Siang,Semi
27421,2016,4,16,12,33.0,81.0,2.0,15.0,400.0,72.0,17.1,1005.1,-3.7,0.0,NNW,5.1,Guanyuan,Siang,Semi
27422,2016,4,16,13,23.0,56.0,2.0,14.0,400.0,75.0,17.2,1004.9,-3.0,0.0,NNW,5.7,Guanyuan,Siang,Semi
27423,2016,4,16,14,22.0,46.0,2.0,14.0,400.0,78.0,17.7,1004.2,-3.2,0.0,NNW,5.5,Guanyuan,Siang,Semi
27424,2016,4,16,15,10.0,36.0,2.0,13.0,300.0,78.0,18.0,1003.8,-3.5,0.0,NNW,4.9,Guanyuan,Siang,Semi
27425,2016,4,16,16,14.0,29.0,2.0,15.0,300.0,76.0,18.3,1003.5,-4.4,0.0,NW,5.7,Guanyuan,Malam,Semi
27426,2016,4,16,17,13.0,30.0,2.0,16.0,300.0,76.0,18.0,1003.6,-4.7,0.0,NW,5.8,Guanyuan,Malam,Semi
27427,2016,4,16,18,15.0,42.0,2.0,19.0,300.0,73.0,17.4,1004.1,-5.2,0.0,NW,5.0,Guanyuan,Malam,Semi
27428,2016,4,16,19,15.0,37.0,2.0,20.0,300.0,72.0,16.4,1005.1,-5.4,0.0,NW,4.5,Guanyuan,Malam,Semi
27429,2016,4,16,20,9.0,30.0,2.0,26.0,300.0,63.0,15.8,1006.5,-4.8,0.0,NNW,4.1,Guanyuan,Malam,Semi
27430,2016,4,16,21,10.0,29.0,2.0,31.0,300.0,55.0,15.1,1007.4,-4.3,0.0,N,4.1,Guanyuan,Malam,Semi
27431,2016,4,16,22,15.0,29.0,2.0,32.0,300.0,53.0,14.9,1007.6,-6.1,0.0,NNW,3.4,Guanyuan,Malam,Semi
27432,2016,4,16,23,12.0,28.0,2.0,35.0,300.0,50.0,14.2,1007.9,-6.1,0.0,NW,2.5,Guanyuan,Malam,Semi
27433,2016,4,17,0,15.0,33.0,2.0,16.0,200.0,74.0,13.9,1008.2,-6.9,0.0,NW,3.8,Guanyuan,Malam,Semi
27434,2016,4,17,1,18.0,34.0,2.0,15.0,200.0,77.0,13.7,1007.7,-7.7,0.0,NW,2.8,Guanyuan,Malam,Semi
27435,2016,4,17,2,14.0,30.0,2.0,13.0,200.0,78.0,13.7,1007.3,-8.9,0.0,NW,3.4,Guanyuan,Malam,Semi
27436,2016,4,17,3,17.0,28.0,2.0,17.0,200.0,75.0,13.6,1007.2,-9.0,0.0,NW,3.7,Guanyuan,Malam,Semi
27437,2016,4,17,4,17.0,23.0,2.0,11.0,200.0,83.0,13.5,1006.8,-9.7,0.0,NW,3.7,Guanyuan,Pagi,Semi
27438,2016,4,17,5,13.0,23.0,2.0,10.0,200.0,85.0,12.9,1006.8,-9.6,0.0,WNW,2.7,Guanyuan,Pagi,Semi
27439,2016,4,17,6,17.0,26.0,2.0,10.0,200.0,84.0,12.8,1007.2,-9.6,0.0,NW,3.2,Guanyuan,Pagi,Semi
27440,2016,4,17,7,16.0,28.0,2.0,14.0,200.0,82.0,13.5,1007.3,-9.1,0.0,NW,3.4,Guanyuan,Pagi,Semi
27441,2016,4,17,8,16.0,44.0,2.0,13.0,300.0,83.0,14.6,1007.6,-9.5,0.0,NW,4.6,Guanyuan,Pagi,Semi
27442,2016,4,17,9,11.0,49.0,2.0,12.0,300.0,84.0,15.4,1007.7,-9.6,0.0,NW,6.8,Guanyuan,Pagi,Semi
27443,2016,4,17,10,16.0,47.0,2.0,12.0,300.0,84.0,16.5,1007.6,-7.9,0.0,WNW,4.7,Guanyuan,Siang,Semi
27444,2016,4,17,11,11.0,47.0,2.0,11.0,300.0,86.0,17.2,1007.7,-8.1,0.0,NW,4.7,Guanyuan,Siang,Semi
27445,2016,4,17,12,16.0,42.0,2.0,11.0,300.0,89.0,17.9,1007.3,-7.5,0.0,NW,5.2,Guanyuan,Siang,Semi
27446,2016,4,17,13,23.0,34.0,2.0,10.0,300.0,94.0,18.2,1006.5,-7.3,0.0,WNW,5.1,Guanyuan,Siang,Semi
27447,2016,4,17,14,26.0,30.0,2.0,11.0,300.0,95.0,18.3,1006.2,-6.5,0.0,NNW,4.2,Guanyuan,Siang,Semi
27448,2016,4,17,15,22.0,22.0,2.0,10.0,300.0,93.0,19.2,1005.7,-8.1,0.0,NW,4.0,Guanyuan,Siang,Semi
27449,2016,4,17,16,16.0,22.0,2.0,10.0,300.0,90.0,19.1,1005.2,-11.0,0.0,WNW,4.8,Guanyuan,Malam,Semi
27450,2016,4,17,17,15.0,31.0,2.0,12.0,300.0,88.0,19.2,1004.9,-12.0,0.0,NW,3.3,Guanyuan,Malam,Semi
27451,2016,4,17,18,18.0,37.0,2.0,18.0,300.0,80.0,18.5,1005.0,-10.5,0.0,W,3.0,Guanyuan,Malam,Semi
27452,2016,4,17,19,17.0,33.0,2.0,26.0,300.0,68.0,16.8,1005.3,-10.9,0.0,WNW,2.5,Guanyuan,Malam,Semi
27453,2016,4,17,20,20.0,34.0,2.0,25.0,300.0,69.0,16.5,1005.4,-9.5,0.0,WNW,2.3,Guanyuan,Malam,Semi
27454,2016,4,17,21,15.0,41.0,2.0,23.0,300.0,72.0,16.4,1006.9,-8.0,0.0,NW,4.0,Guanyuan,Malam,Semi
27455,2016,4,17,22,15.0,84.0,2.0,19.0,300.0,74.0,13.4,1008.3,-1.0,0.0,NW,6.0,Guanyuan,Malam,Semi
27456,2016,4,17,23,15.0,35.0,2.0,14.0,300.0,76.0,12.9,1008.1,-0.7,0.0,WNW,2.2,Guanyuan,Malam,Semi
27457,2016,4,18,0,8.0,25.0,2.0,23.0,200.0,69.0,12.3,1008.2,-1.6,0.0,W,1.7,Guanyuan,Malam,Semi
27458,2016,4,18,1,8.0,20.0,2.0,19.0,300.0,67.0,12.0,1008.1,-1.2,0.0,NW,3.2,Guanyuan,Malam,Semi
27459,2016,4,18,2,14.0,23.0,2.0,15.0,200.0,63.0,11.7,1007.8,-1.1,0.0,NW,1.9,Guanyuan,Malam,Semi
27460,2016,4,18,3,11.0,25.0,2.0,21.0,200.0,55.0,11.4,1007.7,-1.1,0.0,NW,4.0,Guanyuan,Malam,Semi
27461,2016,4,18,4,9.0,31.0,2.0,18.0,300.0,60.0,10.9,1007.8,-1.5,0.0,NW,3.4,Guanyuan,Pagi,Semi
27462,2016,4,18,5,14.0,35.0,2.0,19.0,200.0,60.0,10.6,1007.8,-2.5,0.0,WNW,3.4,Guanyuan,Pagi,Semi
27463,2016,4,18,6,16.0,44.0,2.0,31.0,300.0,47.0,10.4,1008.1,-3.0,0.0,NW,2.5,Guanyuan,Pagi,Semi
27464,2016,4,18,7,17.0,43.0,2.0,42.0,400.0,36.0,11.5,1008.6,-3.5,0.0,NW,2.0,Guanyuan,Pagi,Semi
27465,2016,4,18,8,14.0,51.0,2.0,32.0,400.0,50.0,12.8,1009.4,-4.8,0.0,N,1.7,Guanyuan,Pagi,Semi
27466,2016,4,18,9,26.0,40.0,2.0,18.0,300.0,68.0,14.4,1009.7,-4.4,0.0,NE,1.7,Guanyuan,Pagi,Semi
27467,2016,4,18,10,21.0,46.0,2.0,15.0,300.0,77.0,14.6,1010.2,-5.8,0.0,NW,2.7,Guanyuan,Siang,Semi
27468,2016,4,18,11,15.0,38.0,2.0,12.0,300.0,84.0,16.1,1010.0,-5.7,0.0,NW,3.1,Guanyuan,Siang,Semi
27469,2016,4,18,12,18.0,26.0,2.0,12.0,300.0,88.0,16.4,1009.6,-7.3,0.0,NNW,3.7,Guanyuan,Siang,Semi
27470,2016,4,18,13,22.0,24.0,2.0,10.0,300.0,94.0,18.0,1009.2,-6.7,0.0,NW,3.2,Guanyuan,Siang,Semi
27471,2016,4,18,14,21.0,25.0,2.0,9.0,300.0,99.0,18.7,1008.6,-8.5,0.0,NW,3.5,Guanyuan,Siang,Semi
27472,2016,4,18,15,18.0,18.0,2.0,10.0,300.0,104.0,19.3,1008.3,-8.9,0.0,WNW,3.7,Guanyuan,Siang,Semi
27473,2016,4,18,16,19.0,19.0,2.0,11.0,300.0,107.0,19.8,1007.7,-9.5,0.0,W,3.5,Guanyuan,Malam,Semi
27474,2016,4,18,17,13.0,19.0,2.0,15.0,300.0,105.0,19.4,1007.6,-10.8,0.0,NNE,3.3,Guanyuan,Malam,Semi
27475,2016,4,18,18,33.0,33.0,2.0,20.0,300.0,98.0,18.6,1008.1,-11.4,0.0,NW,1.6,Guanyuan,Malam,Semi
27476,2016,4,18,19,41.0,47.0,2.0,26.0,300.0,96.0,17.5,1008.7,-9.5,0.0,SSW,1.7,Guanyuan,Malam,Semi
27477,2016,4,18,20,32.0,64.0,2.0,28.0,300.0,89.0,17.2,1009.9,-8.1,0.0,SW,1.9,Guanyuan,Malam,Semi
27478,2016,4,18,21,34.0,68.0,3.0,37.0,400.0,77.0,16.6,1011.0,-6.5,0.0,SSW,2.1,Guanyuan,Malam,Semi
27479,2016,4,18,22,32.0,76.0,4.0,54.0,400.0,53.0,16.3,1011.4,-6.7,0.0,SW,2.7,Guanyuan,Malam,Semi
27480,2016,4,18,23,36.0,79.0,5.0,64.0,400.0,39.0,16.0,1011.6,-7.0,0.0,SW,2.8,Guanyuan,Malam,Semi
27481,2016,4,19,0,40.0,80.0,4.0,55.0,400.0,47.0,15.1,1012.0,-7.1,0.0,SW,2.9,Guanyuan,Malam,Semi
27482,2016,4,19,1,40.0,75.0,4.0,39.0,300.0,61.0,14.6,1012.3,-5.8,0.0,S,2.1,Guanyuan,Malam,Semi
27483,2016,4,19,2,41.0,88.0,8.0,39.0,400.0,56.0,14.5,1012.3,-4.8,0.0,SSW,3.9,Guanyuan,Malam,Semi
27484,2016,4,19,3,48.0,80.0,13.0,36.0,400.0,60.0,13.1,1012.6,-4.1,0.0,SSE,2.1,Guanyuan,Malam,Semi
27485,2016,4,19,4,46.0,82.0,18.0,41.0,400.0,49.0,10.7,1012.9,-2.0,0.0,SE,2.1,Guanyuan,Pagi,Semi
27486,2016,4,19,5,49.0,84.0,16.0,60.0,400.0,26.0,9.2,1012.9,2.1,0.0,ESE,2.5,Guanyuan,Pagi,Semi
27487,2016,4,19,6,62.0,139.0,9.0,79.0,1100.0,2.0,8.9,1013.4,2.7,0.0,ESE,1.9,Guanyuan,Pagi,Semi
27488,2016,4,19,7,83.0,177.0,14.0,76.0,2100.0,2.0,10.2,1013.9,2.8,0.0,ESE,1.4,Guanyuan,Pagi,Semi
27489,2016,4,19,8,81.0,132.0,17.0,77.0,2200.0,2.0,10.7,1014.7,3.0,0.0,ESE,2.0,Guanyuan,Pagi,Semi
27490,2016,4,19,9,79.0,136.0,21.0,78.0,2200.0,5.0,11.8,1014.7,3.3,0.0,ESE,1.4,Guanyuan,Pagi,Semi
27491,2016,4,19,10,85.0,137.0,28.0,77.0,2000.0,12.0,13.1,1014.4,3.5,0.0,ESE,2.2,Guanyuan,Siang,Semi
27492,2016,4,19,11,95.0,133.0,36.0,72.0,1900.0,23.0,13.6,1014.4,1.9,0.0,SE,2.2,Guanyuan,Siang,Semi
27493,2016,4,19,12,93.0,119.0,34.0,74.0,1800.0,24.0,13.3,1013.2,3.4,0.0,SSE,2.1,Guanyuan,Siang,Semi
27494,2016,4,19,13,101.0,139.0,35.0,74.0,1800.0,25.0,13.9,1012.6,4.5,0.0,ESE,1.9,Guanyuan,Siang,Semi
27495,2016,4,19,14,106.0,140.0,37.0,72.0,1900.0,36.0,14.8,1011.9,4.5,0.0,E,2.0,Guanyuan,Siang,Semi
27496,2016,4,19,15,108.0,136.0,34.0,70.0,2000.0,43.0,14.7,1010.9,4.9,0.0,E,2.6,Guanyuan,Siang,Semi
27497,2016,4,19,16,92.0,135.0,28.0,69.0,1900.0,49.0,14.8,1010.3,5.3,0.0,ESE,2.0,Guanyuan,Malam,Semi
27498,2016,4,19,17,101.0,129.0,22.0,69.0,1700.0,50.0,14.5,1009.8,5.6,0.0,E,1.7,Guanyuan,Malam,Semi
27499,2016,4,19,18,107.0,140.0,23.0,77.0,1900.0,40.0,14.3,1009.8,5.1,0.0,E,2.0,Guanyuan,Malam,Semi
27500,2016,4,19,19,98.0,134.0,22.0,85.0,1800.0,25.0,14.2,1010.3,5.3,0.0,ENE,2.2,Guanyuan,Malam,Semi
27501,2016,4,19,20,79.0,113.0,19.0,60.0,1000.0,47.0,14.1,1011.4,4.9,0.0,NE,1.5,Guanyuan,Malam,Semi
27502,2016,4,19,21,84.0,116.0,22.0,68.0,1000.0,36.0,13.8,1012.4,3.3,0.0,NE,1.9,Guanyuan,Malam,Semi
27503,2016,4,19,22,79.0,95.0,23.0,62.0,1200.0,36.0,13.6,1012.1,3.4,0.0,ENE,1.5,Guanyuan,Malam,Semi
27504,2016,4,19,23,77.0,87.0,21.0,53.0,1100.0,43.0,13.3,1011.5,3.6,0.0,SW,0.8,Guanyuan,Malam,Semi
27505,2016,4,20,0,79.0,91.0,18.0,63.0,1100.0,30.0,13.0,1012.1,4.4,0.0,N,2.2,Guanyuan,Malam,Semi
27506,2016,4,20,1,82.93337203901532,109.02330301717916,17.59094149754264,57.901642517076006,1271.294377232746,55.79504428314302,12.6,1011.6,4.0,0.0,NNE,1.2,Guanyuan,Malam,Semi
27507,2016,4,20,2,95.0,101.0,15.0,59.0,1000.0,23.0,11.7,1011.1,4.2,0.0,NE,1.4,Guanyuan,Malam,Semi
27508,2016,4,20,3,105.0,118.0,15.0,75.0,1300.0,5.0,11.1,1011.1,4.5,0.0,NNE,1.2,Guanyuan,Malam,Semi
27509,2016,4,20,4,113.0,119.0,14.0,79.0,1300.0,2.0,11.2,1010.9,4.4,0.0,NNE,1.1,Guanyuan,Pagi,Semi
27510,2016,4,20,5,79.0,79.0,11.0,47.0,900.0,22.0,11.0,1010.8,4.0,0.0,NNE,1.6,Guanyuan,Pagi,Semi
